guidislink,href,id,link,links,media_thumbnail,published,published_parsed,summary,summary_detail,title,title_detail,scraping_date
False,,https://www.sciencedaily.com/releases/2019/03/190325163019.htm,https://www.sciencedaily.com/releases/2019/03/190325163019.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190325163019.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190325163019-large.jpg', 'height': '225', 'width': '300'}]","Mon, 25 Mar 2019 16:30:19 EDT","[2019, 3, 25, 20, 30, 19, 0, 84, 0]","Long-distance migrations are common for large whales, but when in their evolutionary past did whales begin to migrate and why? Scientists looked for these answers in fossil whale barnacles.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/environment.xml', 'value': 'Long-distance migrations are common for large whales, but when in their evolutionary past did whales begin to migrate and why? Scientists looked for these answers in fossil whale barnacles.'}",Deep time tracking devices: Fossil barnacles reveal prehistoric whale migrations,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/environment.xml', 'value': 'Deep time tracking devices: Fossil barnacles reveal prehistoric whale migrations'}",2019-03-27 15:47:31.400131
False,,https://www.sciencedaily.com/releases/2019/03/190327080702.htm,https://www.sciencedaily.com/releases/2019/03/190327080702.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190327080702.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190327080702-large.jpg', 'height': '200', 'width': '300'}]","Wed, 27 Mar 2019 08:07:02 EDT","[2019, 3, 27, 12, 7, 2, 2, 86, 0]",A study sheds new light on how exactly ultraviolet (UV) emitting and non-UV emitting street lamps influence the activity of bats in the Berlin metropolitan area and whether tree cover might mitigate any effect of light pollution.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/environment.xml', 'value': 'A study sheds new light on how exactly ultraviolet (UV) emitting and non-UV emitting street lamps influence the activity of bats in the Berlin metropolitan area and whether tree cover might mitigate any effect of light pollution.'}",How light from street lamps and trees influence the activity of urban bats,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/environment.xml', 'value': 'How light from street lamps and trees influence the activity of urban bats'}",2019-03-27 15:47:31.400131
False,,https://www.sciencedaily.com/releases/2019/03/190326105600.htm,https://www.sciencedaily.com/releases/2019/03/190326105600.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190326105600.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190326105600-large.jpg', 'height': '185', 'width': '300'}]","Tue, 26 Mar 2019 10:56:00 EDT","[2019, 3, 26, 14, 56, 0, 1, 85, 0]","For humans to achieve accurate speech recognition and communicate with one another, the auditory system must recognize distinct categories of sounds -- such as words -- from a continuous incoming stream of sounds. This task becomes complicated when considering the variability in sounds produced by individuals with different accents, pitches, or intonations. In a new paper, researchers detail a computational model that explores how the auditory system tackles this complex task.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/health.xml', 'value': 'For humans to achieve accurate speech recognition and communicate with one another, the auditory system must recognize distinct categories of sounds -- such as words -- from a continuous incoming stream of sounds. This task becomes complicated when considering the variability in sounds produced by individuals with different accents, pitches, or intonations. In a new paper, researchers detail a computational model that explores how the auditory system tackles this complex task.'}",Sound sense: Brain 'listens' for distinctive features in sounds,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/health.xml', 'value': ""Sound sense: Brain 'listens' for distinctive features in sounds""}",2019-03-27 15:47:31.400131
False,,https://www.sciencedaily.com/releases/2019/03/190326105550.htm,https://www.sciencedaily.com/releases/2019/03/190326105550.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190326105550.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190326105550-large.jpg', 'height': '200', 'width': '300'}]","Tue, 26 Mar 2019 10:55:50 EDT","[2019, 3, 26, 14, 55, 50, 1, 85, 0]","Cellulose soaked in a carefully designed polymer mixture acts as a sensor to measure pressure, temperature and humidity -- at the same time. The measurements are completely independent of each other. The sensor may be highly significant in fields such as robotics, healthcare and security.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/technology.xml', 'value': 'Cellulose soaked in a carefully designed polymer mixture acts as a sensor to measure pressure, temperature and humidity -- at the same time. The measurements are completely independent of each other. The sensor may be highly significant in fields such as robotics, healthcare and security.'}",New cellulose-based material gives three sensors in one,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/technology.xml', 'value': 'New cellulose-based material gives three sensors in one'}",2019-03-27 15:47:31.400131
False,,https://www.sciencedaily.com/releases/2019/03/190326160455.htm,https://www.sciencedaily.com/releases/2019/03/190326160455.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190326160455.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190326160455-large.jpg', 'height': '200', 'width': '300'}]","Tue, 26 Mar 2019 16:04:55 EDT","[2019, 3, 26, 20, 4, 55, 1, 85, 0]","New research shows younger groups of organisms, on average, accumulate diversity much more quickly than older groups.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/environment.xml', 'value': 'New research shows younger groups of organisms, on average, accumulate diversity much more quickly than older groups.'}","In the tree of life, youth has its advantages","{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/environment.xml', 'value': 'In the tree of life, youth has its advantages'}",2019-03-27 15:47:31.400131
False,,https://www.sciencedaily.com/releases/2019/03/190326105545.htm,https://www.sciencedaily.com/releases/2019/03/190326105545.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190326105545.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190326105545-large.jpg', 'height': '337', 'width': '300'}]","Tue, 26 Mar 2019 10:55:45 EDT","[2019, 3, 26, 14, 55, 45, 1, 85, 0]","Autophagy -- the process of recycling cellular material in the body -- can help combat Salmonella and other pathogens, according to researchers who have studied how autophagy can get rid of bacteria, and prevent diseases developing.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/health.xml', 'value': 'Autophagy -- the process of recycling cellular material in the body -- can help combat Salmonella and other pathogens, according to researchers who have studied how autophagy can get rid of bacteria, and prevent diseases developing.'}",Salmonella could be combated by enhancing body's natural process,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/health.xml', 'value': ""Salmonella could be combated by enhancing body's natural process""}",2019-03-27 15:47:31.400131
False,,https://www.sciencedaily.com/releases/2019/03/190325130527.htm,https://www.sciencedaily.com/releases/2019/03/190325130527.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190325130527.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190325130527-large.jpg', 'height': '150', 'width': '300'}]","Mon, 25 Mar 2019 13:05:27 EDT","[2019, 3, 25, 17, 5, 27, 0, 84, 0]","A study on climate warming in an Oklahoma tallgrass prairie has implications for understanding and predicting ecological consequences of climate change and ecosystem management strategies. More rapid changes in biodiversity are expected in a warmer world. In addition, ecosystem functions and services may become more vulnerable as the structure of an ecosystem is linked to the functions it performs, which may provide positive or negative feedback to climate warming.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/environment.xml', 'value': 'A study on climate warming in an Oklahoma tallgrass prairie has implications for understanding and predicting ecological consequences of climate change and ecosystem management strategies. More rapid changes in biodiversity are expected in a warmer world. In addition, ecosystem functions and services may become more vulnerable as the structure of an ecosystem is linked to the functions it performs, which may provide positive or negative feedback to climate warming.'}",Climate warming accelerates tallgrass prairie bioiversity,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/environment.xml', 'value': 'Climate warming accelerates tallgrass prairie bioiversity'}",2019-03-27 15:47:31.400131
False,,https://www.sciencedaily.com/releases/2019/03/190326113534.htm,https://www.sciencedaily.com/releases/2019/03/190326113534.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190326113534.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190326113534-large.jpg', 'height': '200', 'width': '300'}]","Tue, 26 Mar 2019 11:35:34 EDT","[2019, 3, 26, 15, 35, 34, 1, 85, 0]","NASA research shows that Jakobshavn Glacier, which has been Greenland's fastest-flowing and fastest-thinning glacier for the last 20 years, has made an unexpected about-face. The glacier is still adding to global sea level rise, but at a slower rate.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/environment.xml', 'value': ""NASA research shows that Jakobshavn Glacier, which has been Greenland's fastest-flowing and fastest-thinning glacier for the last 20 years, has made an unexpected about-face. The glacier is still adding to global sea level rise, but at a slower rate.""}",Cold water currently slowing fastest Greenland glacier,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/environment.xml', 'value': 'Cold water currently slowing fastest Greenland glacier'}",2019-03-27 15:47:31.400131
False,,https://www.sciencedaily.com/releases/2019/03/190327112627.htm,https://www.sciencedaily.com/releases/2019/03/190327112627.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190327112627.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190327112627-large.jpg', 'height': '564', 'width': '300'}]","Wed, 27 Mar 2019 11:26:27 EDT","[2019, 3, 27, 15, 26, 27, 2, 86, 0]","Experimenting with mice, researchers report they have successfully used positron emission tomography (PET) scans to calculate in real time how much of an immunotherapy drug reaches a tumor and what parts of a cancer remain unaffected.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/health.xml', 'value': 'Experimenting with mice, researchers report they have successfully used positron emission tomography (PET) scans to calculate in real time how much of an immunotherapy drug reaches a tumor and what parts of a cancer remain unaffected.'}",Glowing tumors show scientists where cancer drugs are working,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/health.xml', 'value': 'Glowing tumors show scientists where cancer drugs are working'}",2019-03-27 15:47:31.400131
False,,https://www.sciencedaily.com/releases/2019/03/190327123905.htm,https://www.sciencedaily.com/releases/2019/03/190327123905.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190327123905.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190327123905-large.jpg', 'height': '200', 'width': '300'}]","Wed, 27 Mar 2019 12:39:05 EDT","[2019, 3, 27, 16, 39, 5, 2, 86, 0]","Shoreline erosion can transform freshwater wetlands from carbon-storage pools to carbon sources, according to a new study. Wave action and high water levels sweep away soils and plants at a rate much higher than nature can replace them. An accurate measurement of this carbon budget imbalance may help better prioritize coastal management efforts and improve global carbon-cycle models.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/environment.xml', 'value': 'Shoreline erosion can transform freshwater wetlands from carbon-storage pools to carbon sources, according to a new study. Wave action and high water levels sweep away soils and plants at a rate much higher than nature can replace them. An accurate measurement of this carbon budget imbalance may help better prioritize coastal management efforts and improve global carbon-cycle models.'}",Freshwater coastal erosion alters global carbon budget,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/environment.xml', 'value': 'Freshwater coastal erosion alters global carbon budget'}",2019-03-27 15:47:31.400131
False,,https://www.sciencedaily.com/releases/2019/03/190325151029.htm,https://www.sciencedaily.com/releases/2019/03/190325151029.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190325151029.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190325151029-large.jpg', 'height': '233', 'width': '300'}]","Mon, 25 Mar 2019 15:10:29 EDT","[2019, 3, 25, 19, 10, 29, 0, 84, 0]",Scientists have described a rare 'liquid-to-liquid' phase transition in pure triphenyl phosphite. This may improve our control of transport properties of a liquid.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/technology.xml', 'value': ""Scientists have described a rare 'liquid-to-liquid' phase transition in pure triphenyl phosphite. This may improve our control of transport properties of a liquid.""}",A fascinating phase transition: From one liquid state to another,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/technology.xml', 'value': 'A fascinating phase transition: From one liquid state to another'}",2019-03-27 15:47:31.400131
False,,https://www.sciencedaily.com/releases/2019/03/190326105650.htm,https://www.sciencedaily.com/releases/2019/03/190326105650.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190326105650.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190326105650-large.jpg', 'height': '200', 'width': '300'}]","Tue, 26 Mar 2019 10:56:50 EDT","[2019, 3, 26, 14, 56, 50, 1, 85, 0]",A major advancement in pioneering technology based around the use of an artificial womb to save extremely premature babies is being hailed as a medical and biotechnological breakthrough.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/health.xml', 'value': 'A major advancement in pioneering technology based around the use of an artificial womb to save extremely premature babies is being hailed as a medical and biotechnological breakthrough.'}",Artificial womb technology breaks its 4 minute mile,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/health.xml', 'value': 'Artificial womb technology breaks its 4 minute mile'}",2019-03-27 15:47:31.400131
False,,https://www.sciencedaily.com/releases/2019/03/190326132726.htm,https://www.sciencedaily.com/releases/2019/03/190326132726.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190326132726.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190326132726-large.jpg', 'height': '219', 'width': '300'}]","Tue, 26 Mar 2019 13:27:26 EDT","[2019, 3, 26, 17, 27, 26, 1, 85, 0]","Elk roam the winter range that straddles the northern boundary of Yellowstone National Park with little regard for wolves, according to a new study illustrating how elk can tolerate living in close proximity to the large predator.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/environment.xml', 'value': 'Elk roam the winter range that straddles the northern boundary of Yellowstone National Park with little regard for wolves, according to a new study illustrating how elk can tolerate living in close proximity to the large predator.'}","Yellowstone elk don't budge for wolves, say scientists","{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/environment.xml', 'value': ""Yellowstone elk don't budge for wolves, say scientists""}",2019-03-27 15:47:31.400131
False,,https://www.sciencedaily.com/releases/2019/03/190326160546.htm,https://www.sciencedaily.com/releases/2019/03/190326160546.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190326160546.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190326160546-large.jpg', 'height': '225', 'width': '300'}]","Tue, 26 Mar 2019 16:05:46 EDT","[2019, 3, 26, 20, 5, 46, 1, 85, 0]",Researchers have developed a new approach to map huckleberry distribution across Glacier National Park that uses publicly available satellite imagery. Tracking where huckleberry plants live can help biologists predict where grizzly bears will also be found.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/environment.xml', 'value': 'Researchers have developed a new approach to map huckleberry distribution across Glacier National Park that uses publicly available satellite imagery. Tracking where huckleberry plants live can help biologists predict where grizzly bears will also be found.'}",New tool maps a key food source for grizzly bears: huckleberries,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/environment.xml', 'value': 'New tool maps a key food source for grizzly bears: huckleberries'}",2019-03-27 15:47:31.400131
False,,https://www.sciencedaily.com/releases/2019/03/190327112632.htm,https://www.sciencedaily.com/releases/2019/03/190327112632.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190327112632.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190327112632-large.jpg', 'height': '424', 'width': '300'}]","Wed, 27 Mar 2019 11:26:32 EDT","[2019, 3, 27, 15, 26, 32, 2, 86, 0]","Due to its potential to make computers faster and smartphones more efficient, spintronics is considered a promising concept for the future of electronics. A team of researchers has now successfully generated so-called spin waves much more easily and efficiently than was previously deemed possible.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/technology.xml', 'value': 'Due to its potential to make computers faster and smartphones more efficient, spintronics is considered a promising concept for the future of electronics. A team of researchers has now successfully generated so-called spin waves much more easily and efficiently than was previously deemed possible.'}",Spintronics: Ultra-short spin waves in an astoundingly simple material,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/technology.xml', 'value': 'Spintronics: Ultra-short spin waves in an astoundingly simple material'}",2019-03-27 15:47:31.400131
False,,https://www.sciencedaily.com/releases/2019/03/190325120344.htm,https://www.sciencedaily.com/releases/2019/03/190325120344.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190325120344.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190325120344-large.jpg', 'height': '225', 'width': '300'}]","Mon, 25 Mar 2019 12:03:44 EDT","[2019, 3, 25, 16, 3, 44, 0, 84, 0]",Researchers have found multiple applications for the CRISPR gene editing technology since it came into use by the scientific community.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/technology.xml', 'value': 'Researchers have found multiple applications for the CRISPR gene editing technology since it came into use by the scientific community.'}",CRISPR-chip enables digital detection of DNA without amplification,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/technology.xml', 'value': 'CRISPR-chip enables digital detection of DNA without amplification'}",2019-03-27 15:47:31.400131
False,,https://www.sciencedaily.com/releases/2019/03/190326105645.htm,https://www.sciencedaily.com/releases/2019/03/190326105645.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190326105645.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190326105645-large.jpg', 'height': '129', 'width': '300'}]","Tue, 26 Mar 2019 10:56:45 EDT","[2019, 3, 26, 14, 56, 45, 1, 85, 0]","Most materials expand upon heating and contract upon cooling. Some behave inversely, a phenomenon known as negative thermal expansion (NTE). NTE observed in inverse perovskite antiferromagnets Mn3AN had remained unexplained for the past 40 years. However, a recent study by scientists successfully provided a theoretical explanation to this mechanism. When turn into practical use, this could help developers build more durable and heat-resistant small machine parts -- found commonly in optical, measuring and other devices.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/technology.xml', 'value': 'Most materials expand upon heating and contract upon cooling. Some behave inversely, a phenomenon known as negative thermal expansion (NTE). NTE observed in inverse perovskite antiferromagnets Mn3AN had remained unexplained for the past 40 years. However, a recent study by scientists successfully provided a theoretical explanation to this mechanism. When turn into practical use, this could help developers build more durable and heat-resistant small machine parts -- found commonly in optical, measuring and other devices.'}",First explanation for mechanism behind magnetism-driven NTE derived in 40 years,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/technology.xml', 'value': 'First explanation for mechanism behind magnetism-driven NTE derived in 40 years'}",2019-03-27 15:47:31.400131
False,,https://www.sciencedaily.com/releases/2019/03/190327112646.htm,https://www.sciencedaily.com/releases/2019/03/190327112646.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190327112646.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190327112646-large.jpg', 'height': '101', 'width': '300'}]","Wed, 27 Mar 2019 11:26:46 EDT","[2019, 3, 27, 15, 26, 46, 2, 86, 0]",The reversible switching of macrocyclic molecules between a liquid and a solid phase upon exposure to vapor has been reported.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/technology.xml', 'value': 'The reversible switching of macrocyclic molecules between a liquid and a solid phase upon exposure to vapor has been reported.'}",Vapor drives a liquid-solid transition in a molecular system,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/technology.xml', 'value': 'Vapor drives a liquid-solid transition in a molecular system'}",2019-03-27 15:47:31.400131
False,,https://www.sciencedaily.com/releases/2019/03/190325110246.htm,https://www.sciencedaily.com/releases/2019/03/190325110246.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190325110246.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190325110246-large.jpg', 'height': '251', 'width': '300'}]","Mon, 25 Mar 2019 11:02:46 EDT","[2019, 3, 25, 15, 2, 46, 0, 84, 0]","Giant planets like Neptune may contain much less free hydrogen than previously assumed. Researchers drove shock waves through two different types of plastic to reach the same temperatures and pressures present inside such planets, and observed the behavior using ultra-strong X-ray laser pulses. Unexpectedly, one of these plastics kept its crystalline structure even at the most extreme pressures. Since the icy giant interiors are made up of the same components as the plastic, planetary models may need to be partially reconsidered.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/technology.xml', 'value': 'Giant planets like Neptune may contain much less free hydrogen than previously assumed. Researchers drove shock waves through two different types of plastic to reach the same temperatures and pressures present inside such planets, and observed the behavior using ultra-strong X-ray laser pulses. Unexpectedly, one of these plastics kept its crystalline structure even at the most extreme pressures. Since the icy giant interiors are made up of the same components as the plastic, planetary models may need to be partially reconsidered.'}",Icy giant planets in the laboratory,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/top/technology.xml', 'value': 'Icy giant planets in the laboratory'}",2019-03-27 15:47:31.400131
