guidislink,href,id,link,links,media_thumbnail,published,published_parsed,summary,summary_detail,title,title_detail,scraping_date
False,,https://www.sciencedaily.com/releases/2019/03/190318151746.htm,https://www.sciencedaily.com/releases/2019/03/190318151746.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190318151746.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190318151746-large.jpg', 'height': '169', 'width': '300'}]","Mon, 18 Mar 2019 15:17:46 EDT","[2019, 3, 18, 19, 17, 46, 0, 77, 0]",Increases in chronic inflammation -- not the passage of time -- is the main reason why injured bones do not heal as well with age.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/stem_cells.xml', 'value': 'Increases in chronic inflammation -- not the passage of time -- is the main reason why injured bones do not heal as well with age.'}",'Inflamm-aging' causes loss of bone healing ability in the elderly,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/stem_cells.xml', 'value': ""'Inflamm-aging' causes loss of bone healing ability in the elderly""}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/03/190320101929.htm,https://www.sciencedaily.com/releases/2019/03/190320101929.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190320101929.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190320101929-large.jpg', 'height': '301', 'width': '300'}]","Wed, 20 Mar 2019 10:19:29 EDT","[2019, 3, 20, 14, 19, 29, 2, 79, 0]","Using data from computed tomography (CT) images, researchers may be able to predict which lung cancer patients will respond to chemotherapy, according to a new study.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/cancer.xml', 'value': 'Using data from computed tomography (CT) images, researchers may be able to predict which lung cancer patients will respond to chemotherapy, according to a new study.'}",Radiomics predicts who will benefit from chemotherapy,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/cancer.xml', 'value': 'Radiomics predicts who will benefit from chemotherapy'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/03/190313114734.htm,https://www.sciencedaily.com/releases/2019/03/190313114734.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190313114734.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190313114734-large.jpg', 'height': '188', 'width': '300'}]","Wed, 13 Mar 2019 11:47:34 EDT","[2019, 3, 13, 15, 47, 34, 2, 72, 0]",An international team has created a new way to classify neurons in the mouse brain. The approach is revealing new brain cell subtypes even while bringing the BRAIN Initiative closer to its goal of comprehensively mapping a whole brain.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/nervous_system.xml', 'value': 'An international team has created a new way to classify neurons in the mouse brain. The approach is revealing new brain cell subtypes even while bringing the BRAIN Initiative closer to its goal of comprehensively mapping a whole brain.'}",New cell subtypes classified in mouse brain,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/nervous_system.xml', 'value': 'New cell subtypes classified in mouse brain'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/02/190228141415.htm,https://www.sciencedaily.com/releases/2019/02/190228141415.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190228141415.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190228141415-large.jpg', 'height': '168', 'width': '300'}]","Thu, 28 Feb 2019 14:14:15 EST","[2019, 2, 28, 19, 14, 15, 3, 59, 0]","Nicotine induces widespread adverse effects on human embryonic development at the level of individual cells, researchers report. Single-cell RNA sequencing of human embryonic stem cell (hESC)-derived embryoid bodies revealed that three weeks of nicotine exposure disrupts cell-to-cell communication, decreases cell survival, and alters the expression of genes that regulate critical functions such as heart muscle-cell contractions.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/stem_cells.xml', 'value': 'Nicotine induces widespread adverse effects on human embryonic development at the level of individual cells, researchers report. Single-cell RNA sequencing of human embryonic stem cell (hESC)-derived embryoid bodies revealed that three weeks of nicotine exposure disrupts cell-to-cell communication, decreases cell survival, and alters the expression of genes that regulate critical functions such as heart muscle-cell contractions.'}",Nicotine may harm human embryos at the single-cell level,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/stem_cells.xml', 'value': 'Nicotine may harm human embryos at the single-cell level'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/02/190219111747.htm,https://www.sciencedaily.com/releases/2019/02/190219111747.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190219111747.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190219111747-large.jpg', 'height': '225', 'width': '300'}]","Tue, 19 Feb 2019 11:17:47 EST","[2019, 2, 19, 16, 17, 47, 1, 50, 0]","Researchers have developed a new gene therapy to help decelerate the aging process. The findings highlight a novel CRISPR/Cas9 genome-editing therapy that can suppress the accelerated aging observed in mice with Hutchinson-Gilford progeria syndrome, a rare genetic disorder that also afflicts humans.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/gene_therapy.xml', 'value': 'Researchers have developed a new gene therapy to help decelerate the aging process. The findings highlight a novel CRISPR/Cas9 genome-editing therapy that can suppress the accelerated aging observed in mice with Hutchinson-Gilford progeria syndrome, a rare genetic disorder that also afflicts humans.'}","CRISPR/Cas9 therapy can suppress aging, enhance health and extend life span in mice","{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/gene_therapy.xml', 'value': 'CRISPR/Cas9 therapy can suppress aging, enhance health and extend life span in mice'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2017/11/171120124506.htm,https://www.sciencedaily.com/releases/2017/11/171120124506.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2017/11/171120124506.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2017/11/171120124506-large.jpg', 'height': '160', 'width': '300'}]","Mon, 20 Nov 2017 12:45:06 EST","[2017, 11, 20, 17, 45, 6, 0, 324, 0]",Data from more than 800 Veterans Health Administration (VHA) primary care clinics revealed that national implementation of a patient-centered medical home model was effective at improving several chronic disease outcomes over time.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/patient_education_and_counseling.xml', 'value': 'Data from more than 800 Veterans Health Administration (VHA) primary care clinics revealed that national implementation of a patient-centered medical home model was effective at improving several chronic disease outcomes over time.'}",Patient-centered medical home model improves chronic disease management,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/patient_education_and_counseling.xml', 'value': 'Patient-centered medical home model improves chronic disease management'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/09/180906141640.htm,https://www.sciencedaily.com/releases/2018/09/180906141640.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/09/180906141640.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/09/180906141640-large.jpg', 'height': '168', 'width': '300'}]","Thu, 06 Sep 2018 14:16:40 EDT","[2018, 9, 6, 18, 16, 40, 3, 249, 0]","New research suggests that probiotics might not be as effective as we think. Through a series of experiments looking inside the human gut, researchers show that many people's digestive tracts prevent standard probiotics from successfully colonizing them.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/personalized_medicine.xml', 'value': ""New research suggests that probiotics might not be as effective as we think. Through a series of experiments looking inside the human gut, researchers show that many people's digestive tracts prevent standard probiotics from successfully colonizing them.""}",Human gut study questions probiotic health benefits,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/personalized_medicine.xml', 'value': 'Human gut study questions probiotic health benefits'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/09/180921113441.htm,https://www.sciencedaily.com/releases/2018/09/180921113441.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/09/180921113441.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/09/180921113441-large.jpg', 'height': '200', 'width': '300'}]","Fri, 21 Sep 2018 11:34:41 EDT","[2018, 9, 21, 15, 34, 41, 4, 264, 0]","Genomic screening shows that more than 80 percent of those who carry an identifiable genetic risk for breast, ovarian, prostate, and pancreatic cancer don't know it.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/personalized_medicine.xml', 'value': ""Genomic screening shows that more than 80 percent of those who carry an identifiable genetic risk for breast, ovarian, prostate, and pancreatic cancer don't know it.""}",Eight of 10 people with cancer risk genes don't know it,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/personalized_medicine.xml', 'value': ""Eight of 10 people with cancer risk genes don't know it""}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/11/181127111033.htm,https://www.sciencedaily.com/releases/2018/11/181127111033.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/11/181127111033.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/11/181127111033-large.jpg', 'height': '225', 'width': '300'}]","Tue, 27 Nov 2018 11:10:33 EST","[2018, 11, 27, 16, 10, 33, 1, 331, 0]","This could be a major step towards a better understanding of the functions of deeply hidden brain compartments, such as the formation of memories, as well as related dysfunctions, including Alzheimer's disease. Researchers have succeeded in using a hair-thin fiber endoscope to gain insights into hardly-accessible brain structures.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': ""This could be a major step towards a better understanding of the functions of deeply hidden brain compartments, such as the formation of memories, as well as related dysfunctions, including Alzheimer's disease. Researchers have succeeded in using a hair-thin fiber endoscope to gain insights into hardly-accessible brain structures.""}",Insight into the brain's hidden depths: Scientists develop minimally invasive probe,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': ""Insight into the brain's hidden depths: Scientists develop minimally invasive probe""}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/09/180917111530.htm,https://www.sciencedaily.com/releases/2018/09/180917111530.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/09/180917111530.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/09/180917111530-large.jpg', 'height': '169', 'width': '300'}]","Mon, 17 Sep 2018 11:15:30 EDT","[2018, 9, 17, 15, 15, 30, 0, 260, 0]",A promising gene therapy for visually impaired sheep is now safe for human trials.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/gene_therapy.xml', 'value': 'A promising gene therapy for visually impaired sheep is now safe for human trials.'}",Counting (on) sheep? Promising gene therapy for visually impaired sheep now safe for human trials,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/gene_therapy.xml', 'value': 'Counting (on) sheep? Promising gene therapy for visually impaired sheep now safe for human trials'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2016/10/161031113209.htm,https://www.sciencedaily.com/releases/2016/10/161031113209.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2016/10/161031113209.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2016/10/161031113209-large.jpg', 'height': '224', 'width': '300'}]","Mon, 31 Oct 2016 11:32:09 EDT","[2016, 10, 31, 15, 32, 9, 0, 305, 0]","For scores of years after the first medical school opened in China in 1886, the country progressed in building a medical education system for its fast-growing population. Then 50 years ago, it not only came to a screeching halt, but to a full reversal with the Cultural Revolution.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_education_and_training.xml', 'value': 'For scores of years after the first medical school opened in China in 1886, the country progressed in building a medical education system for its fast-growing population. Then 50 years ago, it not only came to a screeching halt, but to a full reversal with the Cultural Revolution.'}",Chinese medical education rising unevenly from Cultural Revolution rubble,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_education_and_training.xml', 'value': 'Chinese medical education rising unevenly from Cultural Revolution rubble'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/03/190307141102.htm,https://www.sciencedaily.com/releases/2019/03/190307141102.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190307141102.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190307141102-large.jpg', 'height': '300', 'width': '300'}]","Thu, 07 Mar 2019 14:11:02 EST","[2019, 3, 7, 19, 11, 2, 3, 66, 0]","A host protein called Serum Amyloid A (Saa) is a major factor mediating the effects of the microbiota on the function of immune cells called neutrophils, according to a new study.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/immune_system.xml', 'value': 'A host protein called Serum Amyloid A (Saa) is a major factor mediating the effects of the microbiota on the function of immune cells called neutrophils, according to a new study.'}",How the microbiota controls neutrophil activity,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/immune_system.xml', 'value': 'How the microbiota controls neutrophil activity'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2017/03/170315182345.htm,https://www.sciencedaily.com/releases/2017/03/170315182345.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2017/03/170315182345.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2017/03/170315182345-large.jpg', 'height': '225', 'width': '300'}]","Wed, 15 Mar 2017 18:23:45 EDT","[2017, 3, 15, 22, 23, 45, 2, 74, 0]","People with serious illness or frailty in Oregon are more likely to have their end-of-life care wishes honored, and, consequently, less likely to be hospitalized and more likely to use home hospice services compared with Washington state and the rest of the country, according to recent data.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/patient_education_and_counseling.xml', 'value': 'People with serious illness or frailty in Oregon are more likely to have their end-of-life care wishes honored, and, consequently, less likely to be hospitalized and more likely to use home hospice services compared with Washington state and the rest of the country, according to recent data.'}",Care received at end of life varies drastically by state,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/patient_education_and_counseling.xml', 'value': 'Care received at end of life varies drastically by state'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/10/181018141038.htm,https://www.sciencedaily.com/releases/2018/10/181018141038.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/10/181018141038.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/10/181018141038-large.jpg', 'height': '254', 'width': '300'}]","Thu, 18 Oct 2018 14:10:38 EDT","[2018, 10, 18, 18, 10, 38, 3, 291, 0]","Viral vectors used to deliver gene therapies undergo spontaneous changes during manufacturing which affects their structure and function. As gene therapy approaches become more common for treating disease, managing consistency of the molecular makeup of the virus particles that deliver genes is a key concern in manufacturing on a larger scale.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/gene_therapy.xml', 'value': 'Viral vectors used to deliver gene therapies undergo spontaneous changes during manufacturing which affects their structure and function. As gene therapy approaches become more common for treating disease, managing consistency of the molecular makeup of the virus particles that deliver genes is a key concern in manufacturing on a larger scale.'}",Making gene therapy delivery safer and more efficient,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/gene_therapy.xml', 'value': 'Making gene therapy delivery safer and more efficient'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/12/181205134123.htm,https://www.sciencedaily.com/releases/2018/12/181205134123.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/12/181205134123.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/12/181205134123-large.jpg', 'height': '204', 'width': '300'}]","Wed, 05 Dec 2018 13:41:23 EST","[2018, 12, 5, 18, 41, 23, 2, 339, 0]","In a new study, researchers demonstrate how functional ultrasound imaging can yield high-resolution, brain-wide activity maps of mice for specific behaviors. The non-invasive technology has promising applications for ophthalmologic, neurologic and psychiatric diseases.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': 'In a new study, researchers demonstrate how functional ultrasound imaging can yield high-resolution, brain-wide activity maps of mice for specific behaviors. The non-invasive technology has promising applications for ophthalmologic, neurologic and psychiatric diseases.'}",Whole-brain imaging of mice during behavior,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': 'Whole-brain imaging of mice during behavior'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/03/190325101420.htm,https://www.sciencedaily.com/releases/2019/03/190325101420.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190325101420.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190325101420-large.jpg', 'height': '240', 'width': '300'}]","Mon, 25 Mar 2019 10:14:20 EDT","[2019, 3, 25, 14, 14, 20, 0, 84, 0]","Scientists have come up with a systematic method for studying and even predicting gene expression - without using cells. Using their innovative, quantitative approach, they measured important parameters governing gene regulation. This allowed them to design and construct a synthetic biological logic gate, which could one day be used to introduce new functions into cells.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/genes.xml', 'value': 'Scientists have come up with a systematic method for studying and even predicting gene expression - without using cells. Using their innovative, quantitative approach, they measured important parameters governing gene regulation. This allowed them to design and construct a synthetic biological logic gate, which could one day be used to introduce new functions into cells.'}",Engineering cellular function without living cells,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/genes.xml', 'value': 'Engineering cellular function without living cells'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/03/190305170106.htm,https://www.sciencedaily.com/releases/2019/03/190305170106.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190305170106.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190305170106-large.jpg', 'height': '300', 'width': '300'}]","Tue, 05 Mar 2019 17:01:06 EST","[2019, 3, 5, 22, 1, 6, 1, 64, 0]","Why do animals sleep? Why do humans 'waste' a third of their lives sleeping? Researchers now reveal a novel and unexpected function of sleep that they believe could explain how sleep and sleep disturbances affect brain performance, aging and various brain disorders. Using 3D time-lapse imaging techniques in live zebrafish, they were able to define sleep in a single chromosome resolution and show that single neurons require sleep in order to perform nuclear maintenance.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/nervous_system.xml', 'value': ""Why do animals sleep? Why do humans 'waste' a third of their lives sleeping? Researchers now reveal a novel and unexpected function of sleep that they believe could explain how sleep and sleep disturbances affect brain performance, aging and various brain disorders. Using 3D time-lapse imaging techniques in live zebrafish, they were able to define sleep in a single chromosome resolution and show that single neurons require sleep in order to perform nuclear maintenance.""}",Sleep tight! Researchers identify the beneficial role of sleep,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/nervous_system.xml', 'value': 'Sleep tight! Researchers identify the beneficial role of sleep'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/11/181130090157.htm,https://www.sciencedaily.com/releases/2018/11/181130090157.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/11/181130090157.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/11/181130090157-large.jpg', 'height': '300', 'width': '300'}]","Fri, 30 Nov 2018 09:01:57 EST","[2018, 11, 30, 14, 1, 57, 4, 334, 0]","Researchers have found a new method for obtaining high-quality images in magnetic resonance imaging (MRI), that requires less contrast medium compared to current methods.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': 'Researchers have found a new method for obtaining high-quality images in magnetic resonance imaging (MRI), that requires less contrast medium compared to current methods.'}",More sensitive MRI diagnostics thanks to innovative 'elastic' contrast media,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/medical_devices.xml', 'value': ""More sensitive MRI diagnostics thanks to innovative 'elastic' contrast media""}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/03/190307131447.htm,https://www.sciencedaily.com/releases/2019/03/190307131447.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190307131447.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190307131447-large.jpg', 'height': '200', 'width': '300'}]","Thu, 07 Mar 2019 13:14:47 EST","[2019, 3, 7, 18, 14, 47, 3, 66, 0]","A new study using multiple imaging modalities shows that learning scientific information results in changes in the actual structure of memory-related areas of the brain, changes due to the encoding of the new information in these memory-related brain areas, and changes in the coordination among the network nodes that jointly contain the new information.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/nervous_system.xml', 'value': 'A new study using multiple imaging modalities shows that learning scientific information results in changes in the actual structure of memory-related areas of the brain, changes due to the encoding of the new information in these memory-related brain areas, and changes in the coordination among the network nodes that jointly contain the new information.'}",Three ways studying organic chemistry changes the brain,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/nervous_system.xml', 'value': 'Three ways studying organic chemistry changes the brain'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/09/180926140737.htm,https://www.sciencedaily.com/releases/2018/09/180926140737.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/09/180926140737.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/09/180926140737-large.jpg', 'height': '200', 'width': '300'}]","Wed, 26 Sep 2018 14:07:37 EDT","[2018, 9, 26, 18, 7, 37, 2, 269, 0]","The odds of a black or Hispanic patient visiting an outpatient dermatologist are about half that of a white patient with the same skin condition, according to a new study. Patients most likely to receive outpatient dermatologic services in the study were white, educated women.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/patient_education_and_counseling.xml', 'value': 'The odds of a black or Hispanic patient visiting an outpatient dermatologist are about half that of a white patient with the same skin condition, according to a new study. Patients most likely to receive outpatient dermatologic services in the study were white, educated women.'}",Beyond skin deep: Understanding disparities in dermatology services,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/patient_education_and_counseling.xml', 'value': 'Beyond skin deep: Understanding disparities in dermatology services'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2019/03/190311101215.htm,https://www.sciencedaily.com/releases/2019/03/190311101215.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190311101215.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190311101215-large.jpg', 'height': '199', 'width': '300'}]","Mon, 11 Mar 2019 10:12:15 EDT","[2019, 3, 11, 14, 12, 15, 0, 70, 0]","Researchers have applied molecular evolutionary analysis to quantify the severity of negative selection pressures on genes encoding the pneumococcal choline-binding proteins (CBPs). They found particularly strong selective constraints on the gene cbpJ, suggesting its importance for bacterial infection. Further analyses revealed its role in bacterial evasion of host neutrophils, suggesting CbpJ's value as a target for drugs against streptococci.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/pharmaceuticals.xml', 'value': ""Researchers have applied molecular evolutionary analysis to quantify the severity of negative selection pressures on genes encoding the pneumococcal choline-binding proteins (CBPs). They found particularly strong selective constraints on the gene cbpJ, suggesting its importance for bacterial infection. Further analyses revealed its role in bacterial evasion of host neutrophils, suggesting CbpJ's value as a target for drugs against streptococci.""}",Winning the arms race: Analysis reveals key gene for bacterial infection,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/pharmaceuticals.xml', 'value': 'Winning the arms race: Analysis reveals key gene for bacterial infection'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/11/181107093802.htm,https://www.sciencedaily.com/releases/2018/11/181107093802.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/11/181107093802.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/11/181107093802-large.jpg', 'height': '171', 'width': '300'}]","Wed, 07 Nov 2018 09:38:02 EST","[2018, 11, 7, 14, 38, 2, 2, 311, 0]","Researchers have collected a globally unique KidCMP cohort of children with severe cardiomyopathies from the past 21 years, and characterized them genetically. The researchers discovered that the genetic knowledge had direct implications for predicting the disease course and treatment decisions.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/personalized_medicine.xml', 'value': 'Researchers have collected a globally unique KidCMP cohort of children with severe cardiomyopathies from the past 21 years, and characterized them genetically. The researchers discovered that the genetic knowledge had direct implications for predicting the disease course and treatment decisions.'}",Genetic study clarifies the causes of the most severe heart muscle diseases of children,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/personalized_medicine.xml', 'value': 'Genetic study clarifies the causes of the most severe heart muscle diseases of children'}",2019-03-27 15:47:31.683934
False,,https://www.sciencedaily.com/releases/2018/08/180830143215.htm,https://www.sciencedaily.com/releases/2018/08/180830143215.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/08/180830143215.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/08/180830143215-large.jpg', 'height': '200', 'width': '300'}]","Thu, 30 Aug 2018 14:32:15 EDT","[2018, 8, 30, 18, 32, 15, 3, 242, 0]","A new assay can concurrently trace, in thousands of different cells, the marks that shape what each cell's genome will do -- the epigenome -- and the copies of the instructions themselves -- the transcriptome. The epigenome and transcriptome are part of the molecular biology that converts the genetic blueprint of DNA into tools and materials for living cells.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/personalized_medicine.xml', 'value': ""A new assay can concurrently trace, in thousands of different cells, the marks that shape what each cell's genome will do -- the epigenome -- and the copies of the instructions themselves -- the transcriptome. The epigenome and transcriptome are part of the molecular biology that converts the genetic blueprint of DNA into tools and materials for living cells.""}","DNA accessibility, gene expression jointly profiled in thousands of cells","{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/health_medicine/personalized_medicine.xml', 'value': 'DNA accessibility, gene expression jointly profiled in thousands of cells'}",2019-03-27 15:47:31.683934
