guidislink,href,id,link,links,media_thumbnail,published,published_parsed,summary,summary_detail,title,title_detail,scraping_date
False,,https://www.sciencedaily.com/releases/2019/03/190320110619.htm,https://www.sciencedaily.com/releases/2019/03/190320110619.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190320110619.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190320110619-large.jpg', 'height': '255', 'width': '300'}]","Wed, 20 Mar 2019 11:06:19 EDT","[2019, 3, 20, 15, 6, 19, 2, 79, 0]",Research highlights role of immunological imprinting -- or how the immune system fights the flu after previous exposure to the virus via infections or vaccinations -- in the elicitation of new antibodies.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/cell_biology.xml', 'value': 'Research highlights role of immunological imprinting -- or how the immune system fights the flu after previous exposure to the virus via infections or vaccinations -- in the elicitation of new antibodies.'}",Antibodies from earlier exposures affect response to new flu strains,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/cell_biology.xml', 'value': 'Antibodies from earlier exposures affect response to new flu strains'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190325151024.htm,https://www.sciencedaily.com/releases/2019/03/190325151024.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190325151024.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190325151024-large.jpg', 'height': '295', 'width': '300'}]","Mon, 25 Mar 2019 15:10:24 EDT","[2019, 3, 25, 19, 10, 24, 0, 84, 0]","Evolutionary biologists who study the social lives and behavior of colony spiders -- some of which are docile, others aggressive -- have found that the success of their cooperative societies depend on their neighbors.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/biology.xml', 'value': 'Evolutionary biologists who study the social lives and behavior of colony spiders -- some of which are docile, others aggressive -- have found that the success of their cooperative societies depend on their neighbors.'}",The most aggressive spider societies are not always the ones that flourish,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/biology.xml', 'value': 'The most aggressive spider societies are not always the ones that flourish'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190304134205.htm,https://www.sciencedaily.com/releases/2019/03/190304134205.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190304134205.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190304134205-large.jpg', 'height': '182', 'width': '300'}]","Mon, 04 Mar 2019 13:42:05 EST","[2019, 3, 4, 18, 42, 5, 0, 63, 0]",Researchers find a Florida-specific strain of red-tide-causing-algae thrives in both high and low CO2 concentrations.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': 'Researchers find a Florida-specific strain of red-tide-causing-algae thrives in both high and low CO2 concentrations.'}","Red tide rolling: Harmful algae found to flourish in both high-, low-CO2 environments","{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': 'Red tide rolling: Harmful algae found to flourish in both high-, low-CO2 environments'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190319121817.htm,https://www.sciencedaily.com/releases/2019/03/190319121817.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190319121817.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190319121817-large.jpg', 'height': '306', 'width': '300'}]","Tue, 19 Mar 2019 12:18:17 EDT","[2019, 3, 19, 16, 18, 17, 1, 78, 0]","The bird's trek between its breeding grounds in the central and western boreal forest of North America and its winter home in the Amazon Basin is one of the longest songbird migrations recorded. Describing a route arcing across North America and including a transoceanic flight to South America, the study confirms an epic migration journey that scientists had long suspected but not yet proved. Tracking their route is key to solving the birds' decline.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/life_sciences.xml', 'value': ""The bird's trek between its breeding grounds in the central and western boreal forest of North America and its winter home in the Amazon Basin is one of the longest songbird migrations recorded. Describing a route arcing across North America and including a transoceanic flight to South America, the study confirms an epic migration journey that scientists had long suspected but not yet proved. Tracking their route is key to solving the birds' decline.""}",Tiny song bird makes record migration,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/life_sciences.xml', 'value': 'Tiny song bird makes record migration'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/02/190219132800.htm,https://www.sciencedaily.com/releases/2019/02/190219132800.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190219132800.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190219132800-large.jpg', 'height': '180', 'width': '300'}]","Tue, 19 Feb 2019 13:28:00 EST","[2019, 2, 19, 18, 28, 0, 1, 50, 0]","Aggressiveness among animals may increase the longer individuals live together in stable groups. The study used the Amazon molly, a naturally clonal fish species that produces genetically identical individuals to isolate the effects of familiarity on behavior.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/behavior.xml', 'value': 'Aggressiveness among animals may increase the longer individuals live together in stable groups. The study used the Amazon molly, a naturally clonal fish species that produces genetically identical individuals to isolate the effects of familiarity on behavior.'}",Familiarity breeds aggression,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/behavior.xml', 'value': 'Familiarity breeds aggression'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/02/190213142718.htm,https://www.sciencedaily.com/releases/2019/02/190213142718.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190213142718.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190213142718-large.jpg', 'height': '227', 'width': '300'}]","Wed, 13 Feb 2019 14:27:18 EST","[2019, 2, 13, 19, 27, 18, 2, 44, 0]",Marine scientists have developed a methodology to assess fish stocks that combines new data with archeological and historical records - some dating back to the 8th Century AD.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': 'Marine scientists have developed a methodology to assess fish stocks that combines new data with archeological and historical records - some dating back to the 8th Century AD.'}",Scientists look to past to help identify fish threatened with local extinction,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': 'Scientists look to past to help identify fish threatened with local extinction'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190326160525.htm,https://www.sciencedaily.com/releases/2019/03/190326160525.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190326160525.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190326160525-large.jpg', 'height': '208', 'width': '300'}]","Tue, 26 Mar 2019 16:05:25 EDT","[2019, 3, 26, 20, 5, 25, 1, 85, 0]","A new technique to spin starch fibers using Lego pieces could have future applications for lab-grown 'clean' meat, according to a team of food scientists.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/biology.xml', 'value': ""A new technique to spin starch fibers using Lego pieces could have future applications for lab-grown 'clean' meat, according to a team of food scientists.""}",Building starch backbones for lab-grown meat using Lego pieces,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/biology.xml', 'value': 'Building starch backbones for lab-grown meat using Lego pieces'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190325080451.htm,https://www.sciencedaily.com/releases/2019/03/190325080451.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190325080451.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190325080451-large.jpg', 'height': '168', 'width': '300'}]","Mon, 25 Mar 2019 08:04:51 EDT","[2019, 3, 25, 12, 4, 51, 0, 84, 0]",Data from a landmark three year study of the world's longest migrating seabird reveals how overland migration is an integral part of their amazing journey.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': ""Data from a landmark three year study of the world's longest migrating seabird reveals how overland migration is an integral part of their amazing journey.""}",Overland migration of Arctic Terns revealed,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': 'Overland migration of Arctic Terns revealed'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190325101413.htm,https://www.sciencedaily.com/releases/2019/03/190325101413.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190325101413.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190325101413-large.jpg', 'height': '193', 'width': '300'}]","Mon, 25 Mar 2019 10:14:13 EDT","[2019, 3, 25, 14, 14, 13, 0, 84, 0]","A sophisticated new analysis too incorporating advanced mathematical strategies could help revolutionize the way researchers investigate the spread and distribution of dangerous, fast-evolving disease vectors.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/biology.xml', 'value': 'A sophisticated new analysis too incorporating advanced mathematical strategies could help revolutionize the way researchers investigate the spread and distribution of dangerous, fast-evolving disease vectors.'}",New computational tool could change how we study pathogens,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/biology.xml', 'value': 'New computational tool could change how we study pathogens'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2017/08/170816145357.htm,https://www.sciencedaily.com/releases/2017/08/170816145357.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2017/08/170816145357.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2017/08/170816145357-large.jpg', 'height': '225', 'width': '300'}]","Wed, 16 Aug 2017 14:53:57 EDT","[2017, 8, 16, 18, 53, 57, 2, 228, 0]","Scientists reveal that a fault in the process that copies DNA during cell division can cause epigenetic changes that may be inherited for up-to five generations. They also identified the cause of these epigenetic changes, which is related to the loss of a molecular mechanism in charge of silencing genes. Their results will change the way we think about the impact of replication stress in cancer and during embryonic development, as well as its inter-generational inheritance.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/epigenetics.xml', 'value': 'Scientists reveal that a fault in the process that copies DNA during cell division can cause epigenetic changes that may be inherited for up-to five generations. They also identified the cause of these epigenetic changes, which is related to the loss of a molecular mechanism in charge of silencing genes. Their results will change the way we think about the impact of replication stress in cancer and during embryonic development, as well as its inter-generational inheritance.'}",Problems with DNA replication can cause epigenetic changes that may be inherited for several generations,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/epigenetics.xml', 'value': 'Problems with DNA replication can cause epigenetic changes that may be inherited for several generations'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2016/12/161215143541.htm,https://www.sciencedaily.com/releases/2016/12/161215143541.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2016/12/161215143541.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2016/12/161215143541-large.jpg', 'height': '146', 'width': '300'}]","Thu, 15 Dec 2016 14:35:41 EST","[2016, 12, 15, 19, 35, 41, 3, 350, 0]","Scientists have rolled back time for live mice through systemic cellular reprogramming, according to a new study. In mice carrying a mutation leading to premature aging, reprogramming of chemical marks in the genome, known as epigenetic marks, reduced many signs of aging in the mice and extended their lifespan on average from 18 weeks to 24.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/epigenetics.xml', 'value': 'Scientists have rolled back time for live mice through systemic cellular reprogramming, according to a new study. In mice carrying a mutation leading to premature aging, reprogramming of chemical marks in the genome, known as epigenetic marks, reduced many signs of aging in the mice and extended their lifespan on average from 18 weeks to 24.'}",Cellular reprogramming slows aging in mice,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/epigenetics.xml', 'value': 'Cellular reprogramming slows aging in mice'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/02/190227081539.htm,https://www.sciencedaily.com/releases/2019/02/190227081539.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190227081539.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190227081539-large.jpg', 'height': '448', 'width': '300'}]","Wed, 27 Feb 2019 08:15:39 EST","[2019, 2, 27, 13, 15, 39, 2, 58, 0]",Soils all over the Earth's surface are rigorously tested and managed. But what about soils that are down in the murky depths? Some scientists are working to get them the recognition and research they deserve.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': ""Soils all over the Earth's surface are rigorously tested and managed. But what about soils that are down in the murky depths? Some scientists are working to get them the recognition and research they deserve.""}",Getting to the core of underwater soil,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': 'Getting to the core of underwater soil'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/02/190225133722.htm,https://www.sciencedaily.com/releases/2019/02/190225133722.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190225133722.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190225133722-large.jpg', 'height': '195', 'width': '300'}]","Mon, 25 Feb 2019 13:37:22 EST","[2019, 2, 25, 18, 37, 22, 0, 56, 0]","Scientists have sequenced and analyzed the genome of the cultivated strawberry, which will provide a genetic roadmap to help more precisely select desired traits.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/evolution.xml', 'value': 'Scientists have sequenced and analyzed the genome of the cultivated strawberry, which will provide a genetic roadmap to help more precisely select desired traits.'}",Genetic roadmap of cultivated strawberry,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/evolution.xml', 'value': 'Genetic roadmap of cultivated strawberry'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/02/190221110503.htm,https://www.sciencedaily.com/releases/2019/02/190221110503.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190221110503.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190221110503-large.jpg', 'height': '400', 'width': '300'}]","Thu, 21 Feb 2019 11:05:03 EST","[2019, 2, 21, 16, 5, 3, 3, 52, 0]","Nitrogen fixation is surprisingly high in the ocean's coastal waters and may play a larger role than expected in carbon dioxide uptake, a new study shows. The findings -- based on thousands of samples collected in the western North Atlantic -- upend prevailing theories about where and when nitrogen fixation occurs, and underscore the need for scientists to revisit the global distribution of marine nitrogen fixation and reevaluate its role in the coastal carbon cycle.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': ""Nitrogen fixation is surprisingly high in the ocean's coastal waters and may play a larger role than expected in carbon dioxide uptake, a new study shows. The findings -- based on thousands of samples collected in the western North Atlantic -- upend prevailing theories about where and when nitrogen fixation occurs, and underscore the need for scientists to revisit the global distribution of marine nitrogen fixation and reevaluate its role in the coastal carbon cycle.""}",Coastal waters are unexpected hotspots for nitrogen fixation,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': 'Coastal waters are unexpected hotspots for nitrogen fixation'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190304145423.htm,https://www.sciencedaily.com/releases/2019/03/190304145423.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190304145423.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190304145423-large.jpg', 'height': '200', 'width': '300'}]","Mon, 04 Mar 2019 14:54:23 EST","[2019, 3, 4, 19, 54, 23, 0, 63, 0]","New research has found that despite the low density of the desert yellowhead -- there are fewer than 15,000 individual plants scattered across just 55 acres -- these populations survive partly because of a principle called negative density dependence.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/botany.xml', 'value': 'New research has found that despite the low density of the desert yellowhead -- there are fewer than 15,000 individual plants scattered across just 55 acres -- these populations survive partly because of a principle called negative density dependence.'}",Research provides insight on survivability of rare Wyoming plant,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/botany.xml', 'value': 'Research provides insight on survivability of rare Wyoming plant'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190307103114.htm,https://www.sciencedaily.com/releases/2019/03/190307103114.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190307103114.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190307103114-large.jpg', 'height': '396', 'width': '300'}]","Thu, 07 Mar 2019 10:31:14 EST","[2019, 3, 7, 15, 31, 14, 3, 66, 0]","A total of 103 new species of weevils are added to the genus Trigonopterus from Sulawesi whereas. Prior to the study, there had only been a single species from this group documented on the Indonesian island. Having remained undercover due to their tiny size (2-3 mm) and close superficial resemblance, a team of scientists managed to identify the novel species thanks to modern DNA analyses.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/evolution.xml', 'value': 'A total of 103 new species of weevils are added to the genus Trigonopterus from Sulawesi whereas. Prior to the study, there had only been a single species from this group documented on the Indonesian island. Having remained undercover due to their tiny size (2-3 mm) and close superficial resemblance, a team of scientists managed to identify the novel species thanks to modern DNA analyses.'}","Star Wars and Asterix characters amongst 103 beetles new to science from Sulawesi, Indonesia","{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/evolution.xml', 'value': 'Star Wars and Asterix characters amongst 103 beetles new to science from Sulawesi, Indonesia'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/02/190225100719.htm,https://www.sciencedaily.com/releases/2019/02/190225100719.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190225100719.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190225100719-large.jpg', 'height': '198', 'width': '300'}]","Mon, 25 Feb 2019 10:07:19 EST","[2019, 2, 25, 15, 7, 19, 0, 56, 0]","Different cultures, different habits and different behavioral patterns -- this applies not only to humans but also to chimpanzees, one of our two closest living relatives. A team of researchers now describes a new 'behavioral realm' of the Eastern chimpanzee (Pan troglodytes schweinfurthii) of the Bili-Uéré region in Northern DR Congo, based on the results of a 12-year study.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/behavior.xml', 'value': ""Different cultures, different habits and different behavioral patterns -- this applies not only to humans but also to chimpanzees, one of our two closest living relatives. A team of researchers now describes a new 'behavioral realm' of the Eastern chimpanzee (Pan troglodytes schweinfurthii) of the Bili-Uéré region in Northern DR Congo, based on the results of a 12-year study.""}",New chimpanzee culture discovered,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/behavior.xml', 'value': 'New chimpanzee culture discovered'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/02/190226091551.htm,https://www.sciencedaily.com/releases/2019/02/190226091551.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190226091551.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190226091551-large.jpg', 'height': '169', 'width': '300'}]","Tue, 26 Feb 2019 09:15:51 EST","[2019, 2, 26, 14, 15, 51, 1, 57, 0]","Using CRISPR, scientists have carried out extensive work on a little-known yet effective weapon of the innate immune system, antimicrobial peptides.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/behavior.xml', 'value': 'Using CRISPR, scientists have carried out extensive work on a little-known yet effective weapon of the innate immune system, antimicrobial peptides.'}",CRISPR reveals the secret life of antimicrobial peptides,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/behavior.xml', 'value': 'CRISPR reveals the secret life of antimicrobial peptides'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/02/190226112405.htm,https://www.sciencedaily.com/releases/2019/02/190226112405.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/02/190226112405.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/02/190226112405-large.jpg', 'height': '200', 'width': '300'}]","Tue, 26 Feb 2019 11:24:05 EST","[2019, 2, 26, 16, 24, 5, 1, 57, 0]","Blue whales reach their massive size by relying on their exceptional memories to find historically productive feeding sites rather than responding in real time to emerging prey patches, a new study concludes.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': 'Blue whales reach their massive size by relying on their exceptional memories to find historically productive feeding sites rather than responding in real time to emerging prey patches, a new study concludes.'}",Migrating blue whales rely on memory more than environmental cues to find prey,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/marine_biology.xml', 'value': 'Migrating blue whales rely on memory more than environmental cues to find prey'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190320102112.htm,https://www.sciencedaily.com/releases/2019/03/190320102112.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190320102112.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190320102112-large.jpg', 'height': '200', 'width': '300'}]","Wed, 20 Mar 2019 10:21:12 EDT","[2019, 3, 20, 14, 21, 12, 2, 79, 0]",Scientists have discovered a never before reported behavior of queen bumblebees.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/botany.xml', 'value': 'Scientists have discovered a never before reported behavior of queen bumblebees.'}",Beware of sleeping queen bumblebees underfoot this spring,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/botany.xml', 'value': 'Beware of sleeping queen bumblebees underfoot this spring'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190325151014.htm,https://www.sciencedaily.com/releases/2019/03/190325151014.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190325151014.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190325151014-large.jpg', 'height': '200', 'width': '300'}]","Mon, 25 Mar 2019 15:10:14 EDT","[2019, 3, 25, 19, 10, 14, 0, 84, 0]",Relationships between tree diversity and pest diversity follow a hump-shaped curve. That's the finding of a national study of US forests that compared two county-level data sets.,"{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/botany.xml', 'value': ""Relationships between tree diversity and pest diversity follow a hump-shaped curve. That's the finding of a national study of US forests that compared two county-level data sets.""}",How tree diversity regulates invading forest pests,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/botany.xml', 'value': 'How tree diversity regulates invading forest pests'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2018/12/181203101430.htm,https://www.sciencedaily.com/releases/2018/12/181203101430.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2018/12/181203101430.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2018/12/181203101430-large.jpg', 'height': '169', 'width': '300'}]","Mon, 03 Dec 2018 10:14:30 EST","[2018, 12, 3, 15, 14, 30, 0, 337, 0]","Researchers have reported the first experimental evidence of epigenetics in the single-celled organisms known as archaea. The simplicity of archaea -- combined with the fact that their cells resemble eukaryotes' in some important ways -- may allow researchers to investigate epigenetic questions in humans much faster and more easily than was possible before, the authors say.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/epigenetics.xml', 'value': ""Researchers have reported the first experimental evidence of epigenetics in the single-celled organisms known as archaea. The simplicity of archaea -- combined with the fact that their cells resemble eukaryotes' in some important ways -- may allow researchers to investigate epigenetic questions in humans much faster and more easily than was possible before, the authors say.""}",Not in the DNA: Epigenetics discovered in single-celled archaea,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/epigenetics.xml', 'value': 'Not in the DNA: Epigenetics discovered in single-celled archaea'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190314151546.htm,https://www.sciencedaily.com/releases/2019/03/190314151546.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190314151546.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190314151546-large.jpg', 'height': '174', 'width': '300'}]","Thu, 14 Mar 2019 15:15:46 EDT","[2019, 3, 14, 19, 15, 46, 3, 73, 0]","Researchers are shedding new light on how animals perform whole-body regeneration, and uncovered a number of DNA switches that appear to control genes used in the process.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/biotechnology.xml', 'value': 'Researchers are shedding new light on how animals perform whole-body regeneration, and uncovered a number of DNA switches that appear to control genes used in the process.'}",Study uncovers genetic switches that control process of whole-body regeneration,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/biotechnology.xml', 'value': 'Study uncovers genetic switches that control process of whole-body regeneration'}",2019-03-27 15:47:31.509119
False,,https://www.sciencedaily.com/releases/2019/03/190314101340.htm,https://www.sciencedaily.com/releases/2019/03/190314101340.htm,"[{'rel': 'alternate', 'type': 'text/html', 'href': 'https://www.sciencedaily.com/releases/2019/03/190314101340.htm'}]","[{'url': 'https://www.sciencedaily.com/images/2019/03/190314101340-large.jpg', 'height': '190', 'width': '300'}]","Thu, 14 Mar 2019 10:13:40 EDT","[2019, 3, 14, 14, 13, 40, 3, 73, 0]","Insects show a variety of species-specific innate behaviors (instinctive behaviors). For example, a worker honeybee that has found flower nectar exhibits 8-shape waggle-dances upon returning to its beehive. A male moth that has detected a sex pheromone flies around to look for a female counterpart. There remain a number of questions about how a variety of innate behaviors are generated by functions of neural circuits in the insect brain.","{'type': 'text/html', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/behavior.xml', 'value': 'Insects show a variety of species-specific innate behaviors (instinctive behaviors). For example, a worker honeybee that has found flower nectar exhibits 8-shape waggle-dances upon returning to its beehive. A male moth that has detected a sex pheromone flies around to look for a female counterpart. There remain a number of questions about how a variety of innate behaviors are generated by functions of neural circuits in the insect brain.'}",Novel methods for analyzing neural circuits for innate behaviors in insects,"{'type': 'text/plain', 'language': None, 'base': 'https://www.sciencedaily.com/rss/plants_animals/behavior.xml', 'value': 'Novel methods for analyzing neural circuits for innate behaviors in insects'}",2019-03-27 15:47:31.509119
